movieId,movieTitle,audience,screen,screening,movieRelease,movieGenre,movieNation,movieGrade,movieRuntime,movieScore,peopleVoted,movieDirector,movieActors,moviePlot,movieDirector_tokens,movieActors_tokens,movieTitle_tokens,moviePlot_tokens
155,몬스터 패밀리 2,"119,462",434,"6,744",2023-08-02,애니메이션,영국,전체관람가,103,8.2,25,호거 태프,"에밀리 왓슨,닉 프로스트,제시카 브라운 핀들레이","몬스터에서 인간으로 겨우 돌아온 ‘위시본’ 패밀리! 새 가족이 된 전설 속 몬스터 ‘바바 야가’와 ‘렌필드’의 결혼식 날, 그들은 슈퍼 소녀 ‘밀라’에게 납치당한다. 이들뿐 아니라 드라큘라, 예티, 네시, 그리고 킹 콩가까지!! ‘위시본’ 패밀리는 ‘밀라’에 의해 전 세계 몬스터들이 납치된 것을 알게 되는데… 몬스터들을 구하기 위해 다시 몬스터로 변한 ‘위시본’ 패밀리! 과연 ‘위시본’ 가족은 몬스터들을 구하고 다시 인간으로 돌아갈 수 있을까?",['호거 태프'],"['에밀리 왓슨', '닉 프로스트', '제시카 브라운 핀들레이']","['몬스터', '패밀리', '2']","['몬스터', '에서', '인간', '으로', '겨우', '돌아온', '위시', '본', '패밀리', '새', '가족', '이', '된', '전설', '속', '몬스터', '바바', '야', '가와', '렌필드', '의', '결혼식', '날', '그', '들', '은', '슈퍼', '소녀', '밀', '라', '에게', '납치', '당한다', '이', '들', '뿐', '아니라', '드라큘라', '예티', '네시', '그리고', '킹', '콩가', '까지', '위시', '본', '패밀리', '는', '밀', '라', '에', '의해', '전', '세계', '몬스터', '들', '이', '납치', '된', '것', '을', '알', '게', '되는데', '몬스터', '들', '을', '구', '하기', '위해', '다시', '몬스터', '로', '변한', '위시', '본', '패밀리', '과연', '위시', '본', '가족', '은', '몬스터', '들', '을', '구', '하고', '다시', '인간', '으로', '돌아갈', '수', '있을까']"
156,다음 소희,"118,899",562,"11,006",2023-02-08,드라마,한국,15세이상관람가,138,8.74,408,정주리,"박현하,김시은,이윤지,조하민,배두나,박우영,이인영,박희은,김용준,심희섭,정수하,박윤희,최희진,유정호,문정웅,박서경,김우겸,김태웅,송요셉,나종민,허정도,박수영,권다함,황정민,한혜지,엄옥란,유재연,이종민,박건주,김우영,이승영,유용희,민재원,안소정,나예은,추은경,정수하,문성렬,문정웅","“나 이제 사무직 여직원이다?” 춤을 좋아하는 씩씩한 열여덟 고등학생 소희. 졸업을 앞두고 현장실습을 나가게 되면서 점차 변하기 시작한다. “막을 수 있었잖아. 근데 왜 보고만 있었냐고” 오랜만에 복직한 형사 유진. 사건을 조사하던 중, 새로운 사실을 발견하고 그 자취를 쫓는다. 같은 공간 다른 시간, 언젠가 마주쳤던 두 사람의 이야기. 우리는 모두 그 애를 만난 적이 있다.",['정주리'],"['박현하', '김시은', '이윤지', '조하민', '배두나', '박우영', '이인영', '박희은', '김용준', '심희섭', '정수하', '박윤희', '최희진', '유정호', '문정웅', '박서경', '김우겸', '김태웅', '송요셉', '나종민', '허정도', '박수영', '권다함', '황정민', '한혜지', '엄옥란', '유재연', '이종민', '박건주', '김우영', '이승영', '유용희', '민재원', '안소정', '나예은', '추은경', '정수하', '문성렬', '문정웅']","['다음', '소희']","['나', '이제', '사무직', '여직원', '이다', '춤', '을', '좋아하는', '씩씩한', '열', '여덟', '고등학생', '소희', '졸업', '을', '앞두고', '현장', '실습', '을', '나가게', '되면서', '점차', '변하기', '시작', '한', '다', '막', '을', '수', '있었잖아', '근데', '왜', '보고', '만', '있었냐고', '오랜', '만', '에', '복직', '한', '형사', '유진', '사건', '을', '조사', '하던', '중', '새로운', '사실', '을', '발견', '하고', '그', '자취', '를', '쫓는다', '같은', '공간', '다른', '시간', '언젠가', '마주쳤던', '두', '사람', '의', '이야기', '우리', '는', '모두', '그', '애', '를', '만난', '적', '이', '있다']"
157,앰뷸런스,"117,512","1,033","23,386",2022-04-06,"액션,범죄",미국,15세이상관람가,136,7.41,422,마이클 베이,"제이크 질렌할,야히아 압둘 마틴 2세,에이사 곤잘레스","인생 역전을 위해 완벽한 범죄를 설계한 형 '대니'와 아내의 수술비를 마련해야만 하는 동생 '윌', 함께 자랐지만 서로 다른 인생을 살아온 두 형제는 각기 다른 목적을 위해 인생을 바꿀 위험한 계획에 뛰어들게 된다. 그러나 한순간의 잘못된 선택으로 인해 모든 계획이 틀어지게 된 두 형제는 구급대원 '캠'과 부상당한 경찰이 탑승한 앰뷸런스를 탈취해 LA 역사상 가장 위험한 질주를 하게 되는데....",['마이클 베이'],"['제이크 질렌할', '야히아 압둘 마틴 2세', '에이사 곤잘레스']",['앰뷸런스'],"['인생', '역전', '을', '위해', '완벽한', '범죄', '를', '설계', '한', '형', '대니', '와', '아내', '의', '수술', '비', '를', '마련', '해야만', '하는', '동생', '윌', '함께', '자랐지만', '서로', '다른', '인생', '을', '살아온', '두', '형제', '는', '각기', '다른', '목적', '을', '위해', '인생', '을', '바꿀', '위험한', '계획', '에', '뛰어들게', '된다', '그러나', '한순간', '의', '잘', '못', '된', '선택', '으로', '인해', '모든', '계획', '이', '틀어지게', '된', '두', '형제', '는', '구급대원', '캠', '과', '부상', '당', '한', '경찰', '이', '탑승', '한', '앰뷸런스', '를', '탈취', '해', 'LA', '역사상', '가장', '위험한', '질주', '를', '하게', '되는데']"
158,문재인입니다,"116,959",602,"10,332",2023-05-10,다큐멘터리,한국,12세이상관람가,114,8.71,220,이창재,알수없음,"대한민국 제19대 대통령으로 5년의 임기를 마치고 퇴임한 문재인 전 대통령은 평산마을에서 모든 짐을 내려놓고 새 삶을 꾸린다. 텃밭을 가꾸고 개와 고양이의 밥을 챙기는 것이 일과이고, 수염을 깎지 않고 편한 옷을 입을 수 있는 것이 자유이다. 퇴임 이후 최초로 공개되는 평산마을에서의 일상과 인터뷰, 오랜 시간 곁에서 동고동락한 이들의 이야기를 통해 ‘사람 문재인’을 이해해보려 한다.",['이창재'],[],"['문재인', '입니다']","['대한민국', '제', '19', '대', '대통령', '으로', '5년', '의', '임기', '를', '마치', '고', '퇴임', '한', '문재인', '전', '대통령', '은', '평산', '마을', '에서', '모든', '짐', '을', '내려놓고', '새', '삶', '을', '꾸린다', '텃밭', '을', '가꾸고', '개', '와', '고양이', '의', '밥', '을', '챙기는', '것', '이', '일과', '이고', '수염', '을', '깎지', '않고', '편한', '옷', '을', '입', '을', '수', '있는', '것', '이', '자유', '이다', '퇴임', '이후', '최초', '로', '공개', '되는', '평산', '마을', '에서의', '일상', '과', '인터뷰', '오랜', '시간', '곁', '에서', '동고동락', '한', '이', '들', '의', '이야기', '를', '통해', '사람', '문재인', '을', '이해', '해보려', '한다']"
159,로스트 시티,"113,186",835,"19,963",2022-04-20,"액션,코미디,멜로/로맨스,어드벤처",미국,12세이상관람가,111,6.41,565,애덤 니,"산드라 블록,채닝 테이텀,다니엘 래드클리프,브래드 피트",전설의 트레저를 차지하기 위해 재벌 페어팩스(다니엘 래드클리프)는 유일한 단서를 알고 있는 베스트셀러 작가 로레타(산드라 블록)를 납치하게 된다. 어쩔 수 없는 비지니스 관계로 사라진 그녀를 찾아야만 하는 책 커버모델 앨런(채닝 테이텀)은 의문의 파트너(브래드 피트)와 함께 위험한 섬에서 그녀를 구하고 무사히 탈출해야만 하는데… 적과 자연의 위험이 도사리는 일촉즉발 화산섬 대환장 케미의 그들이 생존하여 섬을 탈출할 수 있을까?,['애덤 니'],"['산드라 블록', '채닝 테이텀', '다니엘 래드클리프', '브래드 피트']","['로스트', '시티']","['전설', '의', '트레저', '를', '차지', '하기', '위해', '재벌', '페어팩스', '다니엘', '래드클리프', '는', '유일한', '단서', '를', '알', '고', '있는', '베스트셀러', '작가', '로레타', '산드라', '블록', '를', '납치', '하게', '된다', '어쩔', '수', '없는', '비지니스', '관계', '로', '사라진', '그녀', '를', '찾아야만', '하는', '책', '커버', '모델', '앨런', '채닝', '테이텀', '은', '의문', '의', '파트너', '브래드', '피트', '와', '함께', '위험한', '섬', '에서', '그녀', '를', '구', '하고', '무사히', '탈출', '해야만', '하는데', '적', '과', '자연', '의', '위험', '이', '도', '사리는', '일촉즉발', '화산섬', '대', '환', '장', '케미', '의', '그', '들', '이', '생존', '하여', '섬', '을', '탈출', '할', '수', '있을까']"
160,서울괴담,"112,725",474,"9,027",2022-04-27,공포(호러),한국,15세이상관람가,123,5.53,80,홍원기,"김도윤,봉재현,서지수,김현정,셔누,최예원,알렉산드라 크리스틴 슈나이더만,추소정,오륭,이민혁,이수민,이열음,이영진,이호원,정원창,주학년","어두운 터널을 홀로 지날 때의 두려움 옆집에서 들려오는 의문의 소리 중고 가구에 얽힌 미스터리 다른 사람을 향한 그릇된 질투 복수, 저주, 욕망에서 시작된 죽음보다 더한 공포의 실체가 찾아온다!",['홍원기'],"['김도윤', '봉재현', '서지수', '김현정', '셔누', '최예원', '알렉산드라 크리스틴 슈나이더만', '추소정', '오륭', '이민혁', '이수민', '이열음', '이영진', '이호원', '정원창', '주학년']","['서울', '괴담']","['어', '두운', '터널', '을', '홀로', '지날', '때', '의', '두려움', '옆집', '에서', '들려오는', '의문', '의', '소리', '중고', '가구', '에', '얽힌', '미스터리', '다른', '사람', '을', '향', '한', '그릇된', '질투', '복수', '저주', '욕망', '에서', '시작', '된', '죽음', '보다', '더한', '공포', '의', '실체', '가', '찾아온다']"
161,말하고 싶은 비밀,"112,700",401,"7,102",2023-12-13,멜로/로맨스,일본,전체관람가,111,7.2,44,타케무라 켄타로,사쿠라다 히요리,"어느 날 갑자기 고백 사고!? 마음이 잘못 배달되었다! ‘노조미’는 자신의 책상 서랍 속 ‘좋아해’라는 쪽지를 발견한다. 쪽지의 주인공은 바로 학교 최고 인기남 ‘세토야마’! 전교생이 좋아하는 이상형으로부터 고백받은 설렘도 잠시, 고백의 주인이 사실은 자신이 아니었음을 알고 망연자실한다. 엇갈릴수록 점점 커져가는 너를 향한 마음, 내일은 너에게 말할 수 있을까?",['타케무라 켄타로'],['사쿠라다 히요리'],"['말', '하고', '싶은', '비밀']","['어느', '날', '갑자기', '고백', '사고', '마음', '이', '잘못', '배달', '되었다', '노조미', '는', '자신', '의', '책상', '서랍', '속', '좋아해라는', '쪽지', '를', '발견', '한다', '쪽지', '의', '주인공', '은', '바로', '학교', '최고', '인기', '남', '세토', '야마', '전교생', '이', '좋아하는', '이상형', '으로부터', '고백', '받은', '설렘도', '잠시', '고백', '의', '주인', '이', '사실', '은', '자신', '이', '아니었', '음', '을', '알', '고', '망연자실한다', '엇갈릴수록', '점점', '커져가는', '너', '를', '향', '한', '마음', '내일', '은', '너', '에게', '말', '할', '수', '있을까']"
162,에브리씽 에브리웨어 올 앳 원스+,"111,526",234,"8,675",2023-03-01,"액션,코미디",미국,15세이상관람가,139,8.81,"1,394","다니엘 콴,다니엘 쉐이너트","양자경,스테파니 수,키 호이 콴,제이미 리 커티스","미국에 이민 와 힘겹게 세탁소를 운영하던 에블린은 세무당국의 조사에 시달리던 어느 날 남편의 이혼 요구와 삐딱하게 구는 딸로 인해 대혼란에 빠진다. 그 순간 에블린은 멀티버스 안에서 수천, 수만의 자신이 세상을 살아가고 있다는 사실을 알게 되고, 그 모든 능력을 빌려와 위기의 세상과 가족을 구해야 하는 운명에 처한다.","['다니엘 콴', '다니엘 쉐이너트']","['양자경', '스테파니 수', '키 호이 콴', '제이미 리 커티스']","['에브리씽', '에브리', '웨어', '올', '앳', '원스']","['미국', '에', '이민', '와', '힘겹게', '세탁소', '를', '운영', '하던', '에블린', '은', '세무', '당국', '의', '조사', '에', '시달리던', '어느', '날', '남편', '의', '이혼', '요구', '와', '삐', '딱하게', '구', '는', '딸', '로', '인해', '대', '혼란', '에', '빠진다', '그', '순간', '에블린', '은', '멀티버스', '안', '에서', '수천', '수만', '의', '자신', '이', '세상', '을', '살아가고', '있다는', '사실', '을', '알', '게', '되고', '그', '모든', '능력', '을', '빌려와', '위기', '의', '세상', '과', '가족', '을', '구해', '야', '하는', '운명', '에', '처', '한다']"
163,캐리와 슈퍼콜라,"111,366",474,"6,708",2023-01-18,애니메이션,한국,전체관람가,79,8.49,108,"오성윤,이춘백","최정윤,엄상현,이다은,원옥화,정주원,이창민,한상태,김지정,강나후,김신비,소경호",우주 악당 ‘스펙터’에게 쫓기던 외계인 ‘마스터’는 우연히 지구에 불시착하게 되고 ‘캐리’의 가장 소중한 인형 ‘콜라’의 몸 속에 들어가게 된다 그렇게 처음 ‘슈퍼콜라’와 만나게 된 11살 캐리와 친구들! 자유자재로 사물을 움직일 수 있는 초능력 덕분에 ‘캐리’의 하나뿐인 비밀친구가 된 ‘슈퍼 콜라’! 그러나 평온함도 잠시. 무리한 초능력 사용으로 ‘스펙터’ 일당의 레이더에 걸린 ‘슈퍼콜라’는 결국 악당의 우주선으로 잡혀가고 마는데! 용감무쌍 캐리의 슈퍼파워 콜라 구출 대작전!,"['오성윤', '이춘백']","['최정윤', '엄상현', '이다은', '원옥화', '정주원', '이창민', '한상태', '김지정', '강나후', '김신비', '소경호']","['캐리', '와', '슈퍼', '콜라']","['우주', '악당', '스펙', '터', '에게', '쫓기던', '외계인', '마스터', '는', '우연히', '지구', '에', '불시', '착하게', '되고', '캐리', '의', '가장', '소중한', '인형', '콜라', '의', '몸', '속', '에', '들어가게', '된다', '그렇게', '처음', '슈퍼', '콜라', '와', '만나게', '된', '11', '살', '캐리', '와', '친구', '들', '자유', '자재', '로', '사물', '을', '움직일', '수', '있는', '초능력', '덕분', '에', '캐리', '의', '하나', '뿐', '인', '비밀친구', '가', '된', '슈퍼', '콜라', '그러나', '평온함도', '잠시', '무리한', '초능력', '사용', '으로', '스펙', '터', '일당', '의', '레이더', '에', '걸린', '슈퍼', '콜라', '는', '결국', '악당', '의', '우주선', '으로', '잡혀가고', '마는데', '용감', '무쌍', '캐리', '의', '슈퍼', '파워', '콜라', '구출', '대', '작전']"
165,어메이징 모리스,"109,302",559,"7,735",2023-02-15,"애니메이션,판타지,어드벤처",독일,전체관람가,94,7.9,154,토비 젠켈,"휴 로리,에밀리아 클라크,데이빗 듈리스,히메쉬 파텔,정재헌,박지윤,오인성,김현욱,장미,홍진욱,정의한,이규창,김사라","신기한 능력으로 성공적인 사기 행각을 이어가던 모리스와 친구들! 4차원 소녀 ‘멜리시아’에게 정체가 탄로나 어쩔 수 없이 그녀를 도와 마을에 숨겨진 비밀을 찾아 나선 그들은 세상을 지배하려는 절대악 ‘쥐마왕’의 음모를 알아채지만 뜻하지 않은 위험에 처한다. 가까스로 잡혀있던 ‘복숭아’를 구해낸 모리스와 친구들은 마을에서 탈출을 시도하고, 멜리시아는 허당 피리꾼 ‘키이스’와 함께 쥐마왕에게 맞서기 위해 진짜 마술피리를 찾아나서는데.. 쥐마왕의 정체는 과연 무엇? 그리고 모리스와 친구들은 무사히 마을에서 벗어날 수 있을 것인가?!",['토비 젠켈'],"['휴 로리', '에밀리아 클라크', '데이빗 듈리스', '히메쉬 파텔', '정재헌', '박지윤', '오인성', '김현욱', '장미', '홍진욱', '정의한', '이규창', '김사라']","['어메이징', '모리스']","['신기한', '능력', '으로', '성공', '적', '인', '사기', '행각', '을', '이어가던', '모리스', '와', '친구', '들', '4', '차원', '소녀', '멜', '리시아', '에게', '정체', '가', '탄로', '나', '어쩔', '수', '없이', '그녀', '를', '도', '와', '마을', '에', '숨겨진', '비밀', '을', '찾아', '나선', '그', '들', '은', '세상', '을', '지배', '하려는', '절', '대악', '쥐', '마왕', '의', '음모', '를', '알아채지만', '뜻', '하지', '않은', '위험', '에', '처', '한다', '가까스로', '잡혀있던', '복숭아', '를', '구', '해낸', '모리스', '와', '친구', '들', '은', '마을', '에서', '탈출', '을', '시도', '하고', '멜리시', '아는', '허당', '피리', '꾼', '키', '이스', '와', '함께', '쥐', '마왕', '에게', '맞서기', '위해', '진짜', '마술피리', '를', '찾아', '나서는데', '쥐', '마왕', '의', '정체', '는', '과연', '무엇', '그리고', '모리스', '와', '친구', '들', '은', '무사히', '마을', '에서', '벗어날', '수', '있을', '것', '인가']"
166,블랙폰,"107,715",495,"10,809",2022-09-07,공포(호러),미국,15세이상관람가,103,7.02,287,스콧 데릭슨,"에단 호크,메이슨 테임즈,매들린 맥그로","사라진 아이들, 고장 난 전화기, 죽은 친구들과의 통화 전화가 울리면 반드시 받을 것",['스콧 데릭슨'],"['에단 호크', '메이슨 테임즈', '매들린 맥그로']","['블랙', '폰']","['사라진', '아이', '들', '고장', '난', '전화기', '죽은', '친구', '들', '과의', '통화', '전화', '가', '울리면', '반드시', '받을', '것']"
167,스마일,"105,651",455,"7,659",2022-10-06,"미스터리,공포(호러)",미국,청소년관람불가,115,7.15,222,파커 핀,"소지 베이컨,제시 어셔,카일 갈너,케이틀린 스테이시,칼 펜,롭 모건",기괴한 미소를 지으며 자신의 눈 앞에서 목숨을 끊는 환자를 목격한 정신과 의사 ‘로즈’. 그날 이후로 ‘로즈’의 일상에 설명할 수 없는 끔찍한 일들이 잇따라 발생한다. 일상을 덮친 공포에 발버둥치던 ‘로즈’는 이전에도 자신과 같은 일을 겪은 사람들이 있었고 그들 모두 끔찍한 죽음을 피할 수 없었다는 사실을 알게 된다. 시시각각 다가오는 죽음에서 벗어나기 위해 사투를 벌이던 ‘로즈’는 잊고 싶던 과거와 마주하게 되는데… “너도 곧 웃게 될 거야”,['파커 핀'],"['소지 베이컨', '제시 어셔', '카일 갈너', '케이틀린 스테이시', '칼 펜', '롭 모건']",['스마일'],"['기괴한', '미소', '를', '지으며', '자신', '의', '눈', '앞', '에서', '목숨', '을', '끊는', '환자', '를', '목격', '한', '정신과', '의사', '로', '즈', '그날', '이후', '로', '로', '즈', '의', '일상', '에', '설명', '할', '수', '없는', '끔찍한', '일', '들', '이', '잇따라', '발생', '한다', '일상', '을', '덮', '친', '공포', '에', '발버둥치던', '로즈', '는', '이전', '에도', '자신', '과', '같은', '일', '을', '겪은', '사람', '들', '이', '있었고', '그', '들', '모두', '끔찍한', '죽음', '을', '피', '할', '수', '없었다는', '사실', '을', '알', '게', '된다', '시시각각', '다가오는', '죽음', '에서', '벗어나기', '위해', '사투', '를', '벌', '이던', '로즈', '는', '잊고', '싶던', '과거', '와', '마주', '하게', '되는데', '너', '도', '곧', '웃게', '될', '거야']"
168,뉴 노멀,"103,037",546,"10,934",2023-11-08,"스릴러,드라마,코미디",한국,15세이상관람가,113,8.14,275,정범식,"최지우,이유미,최민호,표지훈,하다인,정동원,이문식,이주실,이동규,황승언,김미화,이주우,류제윤,이현지","새로운 시대가 열렸다. 오늘, 당신의 공포는 일상이 된다.",['정범식'],"['최지우', '이유미', '최민호', '표지훈', '하다인', '정동원', '이문식', '이주실', '이동규', '황승언', '김미화', '이주우', '류제윤', '이현지']","['뉴', '노멀']","['새로운', '시대', '가', '열렸다', '오늘', '당신', '의', '공포', '는', '일상', '이', '된다']"
169,엘비스,"101,522",665,"10,094",2022-07-13,드라마,미국,15세이상관람가,159,8.75,549,바즈 루어만,"오스틴 버틀러,톰 행크스,올리비아 데종","미국 남부 멤피스에서 트럭을 몰며 음악의 꿈을 키우던 19살의 무명 가수 ‘엘비스’. 지역 라디오의 작은 무대에 서게 된 ‘엘비스’는 어디서도 본 적 없는 몸짓과 퍼포먼스로 무대를 압도하고, 그에게 매료된 관객들에게 뜨거운 환호성을 받는다. 쇼 비즈니스 업계에서 일하던 ‘톰 파커’는 이를 목격하고 ‘엘비스’에게 스타로 만들어주겠다고 약속하며 함께할 것을 제안한다. 자신이 자라난 동네에서 보고 들은 흑인음악을 접목시킨 독특한 음색과 리듬, 강렬한 퍼포먼스, 화려한 패션까지 그의 모든 것이 대중을 사로잡으며 ‘엘비스’는 단숨에 스타의 반열에 올라선다. 그러나 시대를 앞서 나간 치명적이고 반항적인 존재감은 혼란스러운 시대 상황과 갈등을 빚게 되고 지금껏 쌓아온 모든 것이 한순간에 무너질 수 있다고 압박하는 ‘톰 파커’까지 가세해 ‘엘비스’는 그의 뜻과는 다른 선택을 하게 된다. 이로 인해 평생을 함께한 매니저 ‘톰 파커’와의 관계도 조금씩 어긋나기 시작하는데…",['바즈 루어만'],"['오스틴 버틀러', '톰 행크스', '올리비아 데종']",['엘비스'],"['미국', '남부', '멤피스', '에서', '트럭', '을', '몰며', '음악', '의', '꿈', '을', '키우던', '19', '살의', '무명', '가수', '엘비스', '지역', '라디오', '의', '작은', '무대', '에', '서게', '된', '엘비스', '는', '어디', '서도', '본', '적', '없는', '몸짓', '과', '퍼포먼스', '로', '무대', '를', '압도', '하고', '그', '에게', '매료', '된', '관객', '들', '에게', '뜨거운', '환호성', '을', '받는다', '쇼', '비즈니스', '업계', '에서', '일', '하던', '톰', '파커', '는', '이를', '목격', '하고', '엘비스', '에게', '스타', '로', '만들어주겠다고', '약속', '하며', '함께', '할', '것', '을', '제안', '한다', '자신', '이', '자라난', '동네', '에서', '보고', '들은', '흑인음악', '을', '접목', '시킨', '독특한', '음색', '과', '리듬', '강렬한', '퍼포먼스', '화려한', '패션', '까지', '그', '의', '모든', '것', '이', '대중', '을', '사로잡으며', '엘비스', '는', '단숨', '에', '스타', '의', '반', '열', '에', '올라선다', '그러나', '시대', '를', '앞서', '나간', '치명', '적', '이고', '반', '항적', '인', '존재', '감은', '혼란', '스러운', '시대', '상황', '과', '갈등', '을', '빚', '게', '되고', '지금껏', '쌓아', '온', '모든', '것', '이', '한순간', '에', '무너질', '수', '있다고', '압박', '하는', '톰', '파커', '까지', '가세', '해', '엘비스', '는', '그', '의', '뜻', '과는', '다른', '선택', '을', '하게', '된다', '이로', '인해', '평생', '을', '함께한', '매니저', '톰', '파커', '와의', '관계도', '조금씩', '어긋나기', '시작', '하는데']"
