movieId,movieTitle,audience,screen,screening,movieRelease,movieGenre,movieNation,movieGrade,movieRuntime,movieScore,peopleVoted,movieDirector,movieActors,moviePlot,movieTitle_tokens,movieGenre_tokens,movieDirector_tokens,movieActors_tokens,audience_density,likes,views,like_view_ratio,moviePlot_tokens
218,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,57452,284,5036,2023-02-23,"애니메이션,액션,어드벤처",영국,전체관람가,57,4.9,10,패트리스 베루베,"하성용,정재헌,엄상현,윤승희,김율,유동균,김정은,한경화,박성영,이재현","#1. 옥토넛과 열대 우림 구조작전 아마존 열대 우림으로 탐험을 나간 옥토요원 ‘민’은 통째로 사라진 강을 보고 뭔가 심상치 않은 느낌을 받는다. 뿐만 아니라 나무 꼭대기인 임관층에 살아야 할 괴팍한 ‘짖는 원숭이’ 무리 또한 아래로 내려와 막무가내로 ‘민’을 쫓아내려 하는데... ‘민’의 옥토 경보를 들은 옥토넛이 열대 우림으로 출동한다! #2. 옥토넛과 악어vs상어의 대결 악어들의 서식지인 늪에 상어떼가 출몰했다?! 염분이 올라간 늪지대로 상어들이 몰려온 것인데. 팽팽하게 맞서는 악어vs상어 사이에 낀 ‘콰지’와 옥토요원 ‘포니’. 과연 모두에게 알맞은 집을 찾아줄 수 있을까? #3. 옥토넛과 외로운 개구리 볼리비아 습지의 강물을 조사하던 ‘포니’는 “외로워~” 노래 부르는 희귀한 물개구리를 만난다. 멸종 위기에 처한 물개구리의 친구를 찾아주기 위해 옥토 경보를 울리는 ‘포니’. 거북이를 닮은 새로운 탐험선 테라 4호와 함께 옥토넛이 출동한다! #4. 옥토넛과 코코아 나무 구하기 옥토포드와 옥토 요원들의 기지에 동시에 코코아가 떨어지는 전 지구적 문제(?)가 발생한다. 비상 사태를 해결하기 위해 베지멀이 아마존으로 출동하는데. 지네처럼 길쭉한 테라 5호를 타고, 귀여운 베지멀들의 용감한 탐험이 시작된다!","['바다', '탐험대', '옥토', '넛', '지수호', '작전', '열대우림', '지켜라']","['애니메이션', '액션', '어드벤처']",['패트리스 베루베'],"['하성용', '정재헌', '엄상현', '윤승희', '김율', '유동균', '김정은', '한경화', '박성영', '이재현']",11.408260524225575,0,0,,"['옥토넛', '열대', '우림', '구조', '작전', '아마존', '열대', '우림', '탐험', '나간', '옥토', '요원', '민', '통째', '사라진', '강', '보고', '뭔가', '심', '상치', '않은', '느낌', '받는다', '아니라', '나무', '꼭대기', '임관', '층', '살아야', '할', '괴팍한', '짖는', '원숭이', '무리', '아래', '내려와', '막무가내', '민', '쫓아내려', '하는데', '민', '옥토', '경보', '들은', '옥토넛', '열대', '우림', '출동', '옥토넛', '악어', 'vs', '상어', '대결', '악어', '서식지', '늪', '상어', '떼', '출몰', '했다', '염분', '올라간', '늪지', '상어', '몰려온', '인데', '팽팽하', '게', '맞서는', '악어', 'vs', '상어', '사이', '낀', '콰지', '옥토', '요원', '포니', '알맞은', '찾아줄', '있을까', '옥토넛', '외로운', '개구리', '볼리비아', '습지', '강물', '조사', '하던', '포니', '외로워', '노래', '부르는', '희귀', '물개', '구리', '만난다', '멸종', '위기', '처', '물개', '구리', '친구', '찾아주기', '옥토', '경보', '울리는', '포니', '거북', '이를', '닮은', '새로운', '탐험', '선', '테라', '옥토넛', '출동', '옥토넛', '코코아', '나무', '하기', '옥토', '포드', '옥토', '요원', '기지', '동시', '코코아', '떨어지는', '지구', '문제', '발생', '비상', '사태', '해결', '하기', '베지', '멀이', '아마존', '출동', '하는데', '지네', '처럼', '길쭉한', '테라', '타고', '귀여운', '베지', '멀', '들의', '용감한', '탐험', '시작']"
219,더 웨일,56591,203,4807,2023-03-01,드라마,미국,15세이상관람가,117,8.25,323,대런 아로노프스키,브렌든 프레이저,"272kg의 거구로 세상을 거부한 채 살아가는 대학 강사 ‘찰리’는 남은 시간이 얼마 없음을 느끼고 오랫동안 만나지 못한 10대 딸 ‘엘리’를 집으로 초대한다. 그리고, 매일 자신을 찾아와 에세이 한 편을 완성하면 전 재산을 주겠다고 제안한다.","['더', '웨일']",['드라마'],['대런 아로노프스키'],['브렌든 프레이저'],11.772623257749116,0,0,,"['272', 'kg', '거구', '세상', '거부', '살아가는', '대학', '강사', '찰리', '남은', '없', '느끼고', '오랫동안', '만나지', '못', '10', '딸', '엘리', '초대', '다', '매일', '찾아와', '에세이', '완성', '하면', '재산', '주겠다고', '제안']"
220,애스터로이드 시티,56404,269,4048,2023-06-28,드라마,미국,12세이상관람가,105,7.32,339,웨스 앤더슨,"제이슨 슈왈츠먼,스칼렛 요한슨,톰 행크스,제프리 라이트,틸다 스윈튼,브라이언 크랜스톤,에드워드 노튼,애드리언 브로디,리브 슈라이버,홉 데이비스",이상하고 아름다운 도시 ‘애스터로이드 시티’ 이제 세상이 달라졌어요. 1955년 가상의 사막 도시이자 운석이 떨어진 도시 ‘애스터로이드 시티’ 매년 운석이 떨어진 것을 기념하는 ‘소행성의 날’ 행사에 모인 사람들은 예상치 못한 사건으로 인해 그 곳에 옴짝달싹도 못한 채 갇히게 되고 계속해서 생각지도 못한 예측불허 상황들이 펼쳐지는데… 어쩌면 삶에는 의미가 있을지도 몰라요.,"['애스터', '이드', '시티']",['드라마'],['웨스 앤더슨'],"['제이슨 슈왈츠먼', '스칼렛 요한슨', '톰 행크스', '제프리 라이트', '틸다 스윈튼', '브라이언 크랜스톤', '에드워드 노튼', '애드리언 브로디', '리브 슈라이버', '홉 데이비스']",13.933794466403162,0,0,,"['이상하고', '아름다운', '도시', '애스터', '이드', '시티', '이제', '세상', '달라졌어요', '1955년', '가상', '사막', '도시', '이자', '운석', '떨어진', '도시', '애스터', '이드', '시티', '매년', '운석', '떨어진', '기념', '소행성', '날', '행사', '모인', '사람', '상치', '못', '사건', '곳', '옴짝', '달싹', '못', '갇히게', '되고', '계속', '해서', '생각', '지도', '못', '예측', '불허', '상황', '펼쳐지는데', '어쩌면', '삶', '에는', '의미', '있을지도', '몰라요']"
221,바람 따라 만나리 : 김호중의 계절,56056,78,2768,2023-10-18,"공연,다큐멘터리",한국,전체관람가,108,9.96,53,오윤동,김호중,"3개월간 전국 6개 도시에서 10만 아리스와 함께했던 김호중의 첫 전국 투어 콘서트, 아리스트라! 제대 후 일년간 쉬지 않고 달려온 김호중이 지친 몸과 마음을 달래기 위해 떠난 여행 대규모 오케스트라와 김호중의 천상의 목소리, 그리고 아리스의 환호가 공연장을 가득 채웠던 감동적인 콘서트 장면과 고군산도의 눈부신 풍경을 따라 여행하는 김호중의 행복한 순간이 스크린X 파노라마 뷰로 펼쳐진다.","['나리', '김호중', '계절']","['공연', '다큐멘터리']",['오윤동'],['김호중'],20.251445086705203,0,0,,"['월간', '전국', '도시', '10만', '리스', '했던', '김호중', '전국', '투어', '콘서트', '리스트', '라', '제대', '후', '쉬', '않고', '달려온', '김호중', '지친', '몸', '마음', '달래기', '떠난', '여행', '대규모', '오케스트라', '김호중', '천상', '목소리', '리스', '환호', '공연장', '가득', '채웠던', '감동', '콘서트', '장면', '군산도', '눈부신', '풍경', '여행', '김호중', '행복한', '순간', '스크린', 'X', '파노라마', '뷰', '펼쳐진다']"
222,하우스 오브 구찌,143619,402,4802,2022-01-12,"범죄,드라마,스릴러",미국,15세이상관람가,158,7.71,705,리들리 스콧,"레이디 가가,아담 드라이버,자레드 레토,제레미 아이언스,알 파치노,셀마 헤이엑",처음부터 사랑에 빠졌던 그 이름 구찌 내 것이 될수록 더욱 갖고 싶었던 이름 누구에게도 뺏길 수 없었던 그 이름 구찌를 갖기 위해 구찌를 죽이기로 했다.,"['하우스', '오브', '구찌']","['범죄', '드라마', '스릴러']",['리들리 스콧'],"['레이디 가가', '아담 드라이버', '자레드 레토', '제레미 아이언스', '알 파치노', '셀마 헤이엑']",29.908163265306122,0,0,,"['처음', '사랑', '빠졌던', '이름', '구찌', '될수록', '더욱', '갖고', '싶었던', '이름', '에게도', '뺏길', '없었던', '이름', '구찌', '갖기', '구찌', '죽이기로', '했다']"
223,고고다이노 극장판: 얼음공룡의 비밀,54231,531,4934,2022-10-05,애니메이션,한국,전체관람가,74,7.75,108,이선명,"이민규,전태열,김은아,엄상현,성완경,신용우,홍범기,김율,남도형,김명준,천지선,김채하,이영아,최향윤","렉스, 토모, 비키, 핑이 지키고 있는 평화로운 우르르 행성에 악당 제니와 미스터 블랙이 나타났다! 공룡 마니아 제니는 우르르 행성의 공룡들을 납치하기 시작하고, 전투 중인 ‘핑’도 결국 잡혀간다. 막강해진 제니와 미스터 블랙을 막기 위해 고고다이노 대원들은 전설의 공룡을 찾아가게 되고, 최강 합체 로봇인 ‘고고킹 다이노’로 변신할 수 있는 다이노 스톤을 얻게 된다! 하지만, 위기감을 느낀 미스터 블랙과 제니는 잠들어 있던 어둠의 얼음공룡을 깨우고 마는데…! 위기에 빠진 우르르 행성! 고고다이노 대원들은 ‘핑’과 공룡들을 구하고, 우르르 행성을 지킬 수 있을까?","['고고', '다이노', '극장판', '얼음', '공룡', '비밀']",['애니메이션'],['이선명'],"['이민규', '전태열', '김은아', '엄상현', '성완경', '신용우', '홍범기', '김율', '남도형', '김명준', '천지선', '김채하', '이영아', '최향윤']",10.99128496149169,0,0,,"['렉스', '토모', '비키', '핑', '지키고', '평화로운', '행성', '악당', '제니', '미스터', '블랙', '나타났다', '공룡', '마니아', '제니', '행성', '공룡', '납치', '하기', '시작', '전투', '중인', '핑', '잡혀간다', '막강', '해진', '제니', '미스터', '블랙', '막기', '고고', '다이노', '대원', '전설', '공룡', '찾아가게', '되고', '최강', '합체', '로봇', '고고', '킹', '다이노', '변신', '할', '다이노', '스톤', '얻게', '위기', '감', '느낀', '미스터', '블랙', '제니', '잠들어', '어둠', '얼음', '공룡', '깨우고', '마는데', '위기', '빠진', '행성', '고고', '다이노', '대원', '핑', '공룡', '행성', '지킬', '있을까']"
224,라일 라일 크로커다일,54192,384,5072,2023-01-18,"가족,뮤지컬,드라마",미국,전체관람가,106,7.63,403,"조쉬 고든,윌 스펙","하비에르 바르뎀,콘스탄스 우,스쿳 맥네이리,윈슬로우 페글리,숀 멘데스,브렛 겔맨","쇼맨 헥터(하비에르 바르뎀)는 어느 날 노래하는 악어 라일(숀 멘데스)을 발견하게 되고, 돈과 명예를 얻게 될 성공적인 무대를 꿈꾼다. 그러나 무대공포증에 있던 라일로 인해 무대는 실패하고 헥터는 라일을 홀로 도심에 남기고 떠난다. 한편, 뉴욕에 이사 온 프림 가족은 매일 밤 의문의 노랫소리로 신기한 경험을 하게 되고, 그 놀라운 정체와 마주하게 되면서 인생이 바뀌게 되는데…","['라일', '라일', '크로커다일']","['가족', '뮤지컬', '드라마']","['조쉬 고든', '윌 스펙']","['하비에르 바르뎀', '콘스탄스 우', '스쿳 맥네이리', '윈슬로우 페글리', '숀 멘데스', '브렛 겔맨']",10.684542586750789,0,0,,"['쇼맨', '헥터', '하비에르', '바르뎀는', '날', '노래', '악어', '라일', '숀', '멘데스을', '발견', '하게', '되고', '돈', '명예', '얻게', '될', '성공', '무대', '꿈꾼다', '무대', '공포증', '라일로', '무대', '실패하고', '헥터', '라일', '홀로', '도심', '남기고', '떠난다', '뉴욕', '이사', '프림', '가족', '매일', '밤', '의문', '노랫소리', '신기한', '경험', '하게', '되고', '놀라운', '정체', '마주', '하게', '되면서', '인생', '바뀌게', '되는데']"
225,런닝맨: 리벤져스,54097,221,3456,2023-08-10,애니메이션,한국,전체관람가,73,9.26,97,엄영식,알수없음,"“슈퍼벨트를 가진 자, 이 세상을 다스릴 절대 왕이 되리라!” 진정한 용기와 팀워크로 세상의 평화를 지켜낸 런닝맨! 히어로TV의 BJ팡팡이 축하 인터뷰를 위해 찾아와 전설로만 내려오던 일급 비밀 정보를 알려주는데…! 바로 이 세상의 절대 왕이 될 수 있는 무시무시한 아이템 ‘슈퍼벨트’가 존재한다는 것! 런닝맨들은 각자의 목표를 위해 레이싱을 펼치지만, 의심과 욕심은 이들의 끈끈한 우정에 금이 가게 만드는데… 과연 런닝맨들은 다시 한 번 힘을 합쳐 세상을 구할 수 있을까?","['런닝맨', '리벤져스']",['애니메이션'],['엄영식'],[],15.65306712962963,0,0,,"['슈퍼', '벨트', '가진', '세상', '다스릴', '절대', '왕', '되리라', '진정한', '용기', '팀워크', '세상', '평화', '지켜', '낸', '런닝맨', '히어로', 'TV', 'BJ', '팡팡', '축하', '인터뷰', '찾아와', '전설', '로만', '내려오던', '일급', '비밀', '정보', '알려주는데', '세상', '절대', '왕', '될', '무시무시한', '아이템', '슈퍼', '벨트', '존재', '한다는', '런닝맨', '목표', '레이싱', '펼치지만', '의심', '욕심', '끈끈', '우정', '금', '가게', '만드는데', '런닝맨', '다시', '힘', '합쳐', '세상', '할', '있을까']"
226,렌필드,53358,577,9702,2023-04-19,"코미디,판타지,공포(호러)",미국,청소년관람불가,93,7.38,240,크리스 맥케이,"니콜라스 홀트,니콜라스 케이지,아콰피나","불멸의 삶과 폭발적인 힘의 대가는 악당용 배민이 되는 것?! ‘드라큘라’에게 취업사기를 당하고 24시간 밤낮없이 그에게 순결한 제물을 바치는 직속비서 ‘렌필드’는 남들과 다른 특별한 꼰대 상사에 점차 피폐해져 간다. 그러던 어느 날, 여느 때처럼 ‘드라큘라’에게 바칠 제물을 찾던 중 자신의 인생을 뒤바꿔줄 친구 ‘레베카’를 만나게 되고 지금껏 가슴 한 켠에 숨 죽여 있었던 퇴사의 희망을 발견하게 되는데.. 과연 퇴사 없는 종신계약에서 ‘렌필드’는 벗어날 수 있을까? 슈퍼 을(乙) ‘렌필드’, 자네 꿈이 뭔가? “이 지독한 관계에서 벗어나고 싶어요! 퇴사하겠습니다!”","['렌', '필드']","['코미디', '판타지', '공포호러']",['크리스 맥케이'],"['니콜라스 홀트', '니콜라스 케이지', '아콰피나']",5.499690785405071,0,0,,"['불멸', '삶', '폭발', '힘', '대가', '악당', '용', '배민', '되는', '드라큘라', '취업', '사기', '당하고', '24시간', '밤낮없이', '순결한', '제물', '바치는', '직속', '비서', '렌필드', '남', '특별한', '꼰대', '상사', '점차', '피', '폐해', '져', '간다', '그러던', '날', '처럼', '드라큘라', '바칠', '제물', '찾던', '인생', '뒤', '바꿔줄', '친구', '레베카', '만나게', '되고', '지금껏', '가슴', '켠에', '숨', '죽여', '있었던', '퇴사', '희망', '발견', '하게', '되는데', '퇴사', '없는', '종신', '계약', '렌필드', '벗어날', '있을까', '슈퍼', '乙', '렌', '필드', '꿈', '뭔가', '지독한', '관계', '벗어나고', '싶어요', '퇴사', '하겠습니다']"
227,마야 3: 숲속 왕국의 위기,53058,208,3531,2023-08-24,애니메이션,독일,전체관람가,88,7.88,26,노엘 클리어리,알수없음,"환상의 그린리프를 찾아 떠나는 ‘꿀’잼 ‘꿀’귀 숲속 어드벤처! 기나긴 겨울이 지나고 봄과 함께 깨어난 ‘마야’와 단짝 ‘윌리’ 앞에 근육 만땅 딱정벌레들로부터 쫓기는 한 개미가 나타난다. 개미가 가방 속에서 꺼내든 것은 바로 비밀의 황금알! 둘은 다친 개미를 대신해 황금알을 배달하기로 한다. 뾰족 나무를 지나, 위험천만 시냇물 그리고 무시무시한 붐버그들의 요새까지… 과연 환상의 꿀베프 ‘마야’와 ‘윌리’는 최종 목적지인 ‘그린리프’까지 무사히 도착할 수 있을까? 숲속 왕국의 운명이 걸린 초특급 모험이 시작된다!","['마야', '숲속', '왕국', '위기']",['애니메이션'],['노엘 클리어리'],[],15.026338147833474,0,0,,"['환상', '그린', '리프', '찾아', '떠나는', '꿀잼', '꿀귀', '숲속', '어드벤처', '기나긴', '겨울', '지나고', '봄', '깨어난', '마야', '단짝', '윌리', '앞', '근육', '땅', '딱정벌레', '쫓기는', '개미', '나타난다', '개미', '가방', '속', '꺼내든', '비밀', '황금알', '다친', '개미', '대신', '해', '황금알', '배달', '하기로', '뾰족', '나무', '지나', '위험천만', '시냇물', '무시무시한', '붐', '버그', '요새', '환상', '꿀베프', '마야', '윌리', '최종', '목적지', '그린', '리프', '무사히', '도착', '할', '있을까', '숲속', '왕국', '운명', '걸린', '특급', '모험', '시작']"
