movieId,movieTitle,movieRelease,revenue,audience,screen,screening ,movieNation,movieGrade,movieGenre,movieDirector,movieActors
5451,보희와 녹양,2019-05-29,"70,000","6,045",1,1,한국,12세이상관람가,드라마,안주영,"안지호,김주아,서현우,신동미,서현우,차서원,박근록,정승길,장준휘,손예원,황건,홍성춘,김해준,유미선,양신지,진중길,최종철,정수범,봉재경,홍서윤,봉춘영,민경진,민경진,김가영,김도엽,박효빈,김뜻모아,배준호,김뜻모아,신동훈,안소연,김민준,안현영,유수민,양진열,오대석,유형래,김사현,김소라,이재희,김현빈,이정연,엄채윤,최기윤,최기윤,김인선,이주원,전고운,최윤태,김수환,최은정,조원희,김희창,용세형,김시현,이승주,김영서,김예은,하정민,이명하,이해영,이병림,김윤호,박성수,박민영,이성은,이정연,김현정,하정민"
5451,비더원: 비퍼스트 더 무비,2023-10-11,"154,000",7,2,4,한국,전체관람가,기타,오윤동,
5451,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",2018-01-11,"63,000","27,190",1,2,일본,15세이상관람가,"애니메이션,멜로/로맨스",신보 아키유키,"히로세 스즈,스다 마사키,미야노 마모루"
5451,프록시마 프로젝트,2020-10-15,"56,000","4,350",2,5,프랑스,12세이상관람가,드라마,앨리스 위노코,"에바 그린,맷 딜런"
5451,흩어진 밤,2021-06-24,"53,000","3,307",1,1,한국,전체관람가,드라마,"이지형,김솔","문승아,김채원,임호준,정경임,김정우,강석원,장의돈,김나경,임동민,안진솔,민설애,설창호,이현서,권윤하,최준우,최준우"
5495,공동정범,2018-01-25,"40,000","11,905",1,1,한국,15세이상관람가,다큐멘터리,"김일란,이혁상","이충연,김주환,김창수,천주석,지석준,김재호,이충연,김형태,김성환,김영근"
5495,국도극장: 감독판,2020-05-29,"30,000","1,133",1,1,한국,12세이상관람가,드라마,전지희,"이동휘,이한위,신신애,이상희,김서하,서현우,임성재,강태우,윤영민,임도윤,김현,정규수,신석호,신동일,김승윤,서장현,김하언,정준화,문인환,이도윤,최지환,강이성,길도영,이정민,송인국,우성은,최현영,정혜정,이유진,김하윤,김화중,한중곤,우지현,이혜아"
5495,내 친구 정일우,2017-10-26,"30,000","12,251",1,1,한국,전체관람가,다큐멘터리,김동원,"박문수,박준,이재희,김동원"
5495,너와 극장에서,2018-06-28,"30,000","2,059",1,1,한국,12세이상관람가,드라마,"유지영,정가영,김태진,정가영","김예은,이태경,박현영,김시은,문혜인,우지현,서현우,강정원,김동현,김예은,김현정,엄홍식,원하라,윤진,이나경,이다운,이성경,이수현,이승우,이유리,이은지,이정훈,이채현,이호승,이호영,장병기,정가영,조우진,오동민,임성미,한해인,한사명,윤진"
5495,네가 내가 되었으면 좋겠다,2021-06-01,"30,000",297,1,6,한국,12세이상관람가,기타,김충길,"김충길,황현주,이사라,이두환,임성균,정회동,정주연,김시호,김우현,이원진"
5495,도망친 여자,2020-09-17,"30,000","10,344",1,2,한국,청소년관람불가,드라마,홍상수,"김민희,서영화,송선미,김새벽,권해효,강이서,조소연"
5495,원샷,2022-01-10,"30,000","6,502",2,6,영국,15세이상관람가,"액션,전쟁",제임스 넌,"스콧 앳킨스,애슐리 그린,라이언 필립"
5495,인터섹션,2013-09-26,"24,000",174,1,4,프랑스,청소년관람불가,스릴러,데이빗 마코니,"로쉬디 젬,제이미 알렉산더,프랭크 그릴로,마리-조지 크로즈"
5495,장 미쉘 바스키아: 더 레이디언트 차일드,2020-12-09,"48,000",929,1,4,미국,12세이상관람가,다큐멘터리,탐라 데이비스,줄리언 슈나벨
5495,"좋은 빛, 좋은 공기",2021-04-28,"6,000","9,637",1,1,한국,12세이상관람가,다큐멘터리,임흥순,
5495,코리아,2012-05-03,"36,000","1,872,688",1,1,한국,12세이상관람가,드라마,문현성,"하지원,배두나,한예리,최윤영,박철민,김응수,오정세,이종석,박영서,박정학,허승,홍혜림,박지연,유영기,천우희,주영호,김재화,김원해,이한위,김인우,장리우,이주실,권태원,박지연,권은수,차청화,한사명,이정민,이언수"
5495,환절기,2018-02-22,"60,000","6,619",1,1,한국,15세이상관람가,드라마,이동은,"배종옥,이원근,지윤호,박원상,서정연,우지현,김예은,김자영,백지원,이지현,정혜수,박혜진"
5571,B급 며느리,2018-01-17,"16,000","20,276",1,1,한국,12세이상관람가,다큐멘터리,선호빈,"김진영,조경숙,이현수,김진철,김청승,김현신,박봉남,김강수"
5571,강호의 무림신공,2017-03-30,"5,000",67,2,5,중국,12세이상관람가,액션,해도,
5571,광주비디오: 사라진 4시간,2020-07-16,"5,000","2,618",1,1,한국,12세이상관람가,다큐멘터리,이조훈,
5571,내셔널 갤러리,2016-08-25,"27,000","4,921",1,1,프랑스,전체관람가,다큐멘터리,프레데릭 와이즈만,
5571,돌아온다,2017-12-07,"38,000","14,042",1,2,한국,12세이상관람가,드라마,허철,"김유석,손수현,리우진,박병은,허상진"
5571,마이 백 페이지,2012-03-15,"42,000","2,548",1,1,일본,15세이상관람가,드라마,야마시타 노부히로,"츠마부키 사토시,마츠야마 켄이치,이시바시 안나"
5571,미래의 미라이,2019-01-16,"45,000","107,233",1,1,일본,전체관람가,애니메이션,호소다 마모루,"쿠로키 하루,카미시라이시 모카,야쿠쇼 코지,후쿠야마 마사하루"
5571,붓다:싯다르타 왕자의 모험,2013-05-17,500,"1,201",1,2,일본,15세이상관람가,애니메이션,모리시타 코조,최불암
5571,쁘띠 아만다,2019-06-27,"40,000","4,266",1,2,프랑스,12세이상관람가,"드라마,가족",미카엘 허스,"뱅상 라코스테,이조르 뮐트리에,스테이시 마틴"
5571,송 원,2015-04-01,"60,000","48,401",1,2,미국,15세이상관람가,"드라마,멜로/로맨스",케이트 베커-플로이랜드,"앤 해서웨이,자니 플린"
5571,시인의 사랑,2017-09-14,"44,000","12,685",1,2,한국,15세이상관람가,드라마,김양희,"양익준,전혜진,정가람,이은주,허건우,이지은,이한나,백지원,홍연이,강지혜"
5571,악의 도시,2018-03-15,"5,000",39,2,5,미국,15세이상관람가,스릴러,웨인 블레어,"애드리언 브로디,셀마 헤이엑,쇼레 아그다쉬루,나비드 아카반"
5571,어글리 돌,2019-05-01,"48,000","52,607",1,2,미국,전체관람가,애니메이션,캘리 애스버리,"켈리 클락슨,닉 조나스,자넬 모네,핏불"
5571,지금 이순간,2019-12-12,"50,000",39,1,2,한국,12세이상관람가,드라마,이수성,"이원준,송민경,박종환,변준우,김윤지,유안,장우진,윤준호,문영동,유지용,김소율,정철승"
5571,파란입이 달린 얼굴,2018-01-18,"25,000","1,489",1,1,한국,15세이상관람가,드라마,김수정,"장리우,진용욱,박병철,김새벽,김수정,김자영,김지한,김진화,박효진,서영제,양희정,오동석,이충식,장세경,전병도,윤부진"
5571,폭풍의 언덕,2012-06-28,"49,300","24,806",1,1,영국,15세이상관람가,"드라마,멜로/로맨스",안드레아 아놀드,"카야 스코델라리오,제임스 호손,폴 힐튼,올리버 밀번"
5571,헬렌: 내 영혼의 자화상,2021-02-25,"40,000","3,020",1,6,기타,12세이상관람가,드라마,안티 조키넨,"로라 비른,크리스타 코소넨"
5675,귀향,2016-02-24,"40,000","3,587,256",1,1,한국,15세이상관람가,드라마,조정래,"손숙,강하나,서미지,최리,정인기,오지혜,김시은,이채현,임성철,임혜영,박주현,박지희,박진경,장현익,정광윤,정부경,정승현,안재성,이경훈,이민영,이선희,이수현,이승현,이여원,김완기,김은나,정무성,류신,윤정로"
5675,그림자꽃,2021-10-27,"24,000","9,371",1,1,한국,12세이상관람가,다큐멘터리,이승준,김련희
5675,그림자들의 섬,2016-08-25,"25,000","4,560",1,1,한국,15세이상관람가,다큐멘터리,김정근,
5675,까미유 끌로델,2013-10-24,"48,000","3,723",1,1,프랑스,15세이상관람가,드라마,부르노 뒤몽,"줄리엣 비노쉬,장 뤽 뱅상"
5675,꿈꾸는 고양이,2021-09-09,"12,000",712,1,1,한국,전체관람가,다큐멘터리,"지원,강민현",남기형
5675,붓다 : 위대한 여정,2015-05-28,400,112,1,2,일본,전체관람가,애니메이션,코무라 토시아키,
5675,브로큰 시티,2013-04-04,"4,000","12,775",2,4,미국,15세이상관람가,"범죄,액션",알렌 휴즈,"러셀 크로우,캐서린 제타-존스,마크 월버그"
5675,셀러브리티 섹스테이프,2013-06-27,"4,000","1,668",2,4,미국,청소년관람불가,코미디,스콧 휠러,"잭 컬리슨,조나단 브렛,콜버트 알렘버트,하워드 카이"
5675,애비규환,2020-11-12,"40,000","23,000",1,1,한국,12세이상관람가,"드라마,코미디",최하나,"정수정,장혜진,최덕문,이해영,강말금,남문철,신재휘,김미향,김상일,장햇살,박새벽,이진주,박응수,김준범,이주원,김영선,김늘메,송철호,백경원,이창수,신미영,박정원,김하솔,정소영,김민주,최주영,주공이,장이정,박규리,진수빈,지지은,윤선지,정이수,박지우,서민경,우서연,박소진,강종성,오승우,이지환,최호형,조수인,황지수,유지아,김정원,정하윤,이나경,오예원,방재호,지은,최승연,채민수,박재민,구성은,한동민,정상빈,안재민,노주연,이재훈,이현우,윤옥길,이다연,박숙자,박소은,김봄내,김명주,장정미,신은경,권희정,김조민,김홍무,최준호,김관수,김보람,박건태,조준혁,김상호,김형구,최민성,김동환,이영석,박성순,김주식,박문재,윤덕준,조근하,윤은지,최고은,이유진,홍상유,전현희,최유리,한승상,홍이연정,고재열,정태겸,신은미,신현숙,에스더킴,배재복,손옥희,한재숙,한채리,최지영,이승철,김민석"
5675,오늘도 평화로운,2019-04-04,"32,000","2,255",1,1,한국,15세이상관람가,"액션,코미디",백승기,"손이용,민지혁,박지나,감승민,서현민,이해인,이지혜,조근직,박미나,고경호,공자관,류재훈,권민정,김건우,김다연,김도윤,신민구,김민걸,김민걸,김민경,김민정,윤단비,오창경,김성준,윤성원,강민주,정주은,이종환,이상현,이지규,전동범,김수현,김수환,김종원,윤진,이승연,고경표,이교형,고홍진,이기준,구예형,김영덕,권함,최환,차지원,김명직,김필환,류의지,이유진,웁쓰양,위지웅,노시윤,정우성,정광우,박근수,신아리,신예주,최별,이병권,양군,최윤제,엄선영,전민호,전수현,임진혁,백승건,손철민,오지안,하영주,변동욱,한성현,이민수,김성준,권오상"
5675,옷코는 초등학생 사장님!,2019-02-27,"44,000","12,674",1,1,일본,전체관람가,애니메이션,코사카 키타로,"코바야시 세이란,미즈키 나나,이치류사이 테이유"
5675,왕의 이름으로 3,2015-11-19,"4,000",14,2,4,캐나다,15세이상관람가,"액션,어드벤처,판타지,드라마",우베 볼,도미닉 퍼셀
5675,인생게임,2021-12-30,"20,000",42,1,4,한국,12세이상관람가,드라마,양재호,"송용진,박형규,최유하,천지유,조남희,조원희,박선웅,주부진,모정민,노서연,김지유,김태우,이정서,배송이,김용호,김용석,염예원,오지원,윤정우,정찬희,권정미,박유민,안시연,우정아,전서안,최해현,이용철,이선필,김정원,손유주,송재구,조은주,김용태,김정희,김봉석,유종혁,안예림,정봉섭"
5675,트립 투 스페인,2018-05-17,"48,000","11,683",1,1,영국,15세이상관람가,코미디,마이클 윈터바텀,"스티브 쿠건,롭 브라이든"
5675,펭귄 하이웨이,2018-10-18,"44,000","34,863",1,1,일본,전체관람가,"애니메이션,어드벤처,판타지",이시다 히로야스,"키타 카나,아오이 유우"
5751,게임의 법칙: 인간사냥,2021-01-28,"30,000",477,1,2,한국,청소년관람불가,스릴러,이수성,"김성수,서영,조경훈,김세희,박태진,장영,권범택,이달형,유지용,윤준호"
5751,다이빙벨,2014-10-23,"33,000","50,313",1,1,한국,15세이상관람가,다큐멘터리,"이상호,안해룡","이상호,이종인"
5751,라이징 썬,2011-12-28,"4,000",3,3,3,미국,청소년관람불가,"액션,범죄",브라이언 A 밀러,"데이브 바티스타,에이미 스마트"
5751,매기스 플랜,2017-01-25,"9,000","47,858",1,1,미국,15세이상관람가,"코미디,멜로/로맨스",레베카 밀러,"에단 호크,줄리안 무어,그레타 거윅,트래비스 핌멜,빌 헤이더,마야 루돌프"
5751,머리카락,2020-12-10,"9,000",301,1,1,한국,전체관람가,다큐멘터리,이미해,김예나
5751,메모리즈,2019-04-25,"30,000",14,1,3,한국,전체관람가,"드라마,가족,판타지",이수성,"이선구,한주영,안민영,고원,김민혁,이승룡,한주영,홍가,김도연"
5751,뮤지컬 쉬 러브즈 미,2017-07-06,"30,000","5,996",1,2,미국,전체관람가,공연,토드 하이메스,"로라 베난티,제커리 리바이"
5751,사랑은 언제나 진행중,2010-03-11,"41,000","51,365",1,2,미국,15세이상관람가,"코미디,멜로/로맨스",바트 프룬디치,"캐서린 제타-존스,저스틴 바사"
5751,션샤인 러브,2015-09-17,"24,000",899,1,1,한국,12세이상관람가,"판타지,멜로/로맨스,코미디",조은성,"오정세,조은지,송재하,박재철,이미도,강민지,한수용,이재석,문성환,손민식,이재석,최혁"
5751,수호지-무림호걸 이운,2015-10-15,"4,000",4,3,3,중국,15세이상관람가,"액션,사극",류신의,양균승
5751,수호지-천하제패 선찬,2015-09-17,"4,000",43,3,3,중국,12세이상관람가,"액션,사극",류신의,정욱동
5751,시실리 : 피의 전쟁,2014-08-20,"3,000","1,167",3,3,미국,15세이상관람가,스릴러,카를로 푸스코,"스티븐 바우어,대니 글로버,마이클 매드슨"
5751,쎄시봉,2015-02-05,"22,500","1,715,373",1,2,한국,15세이상관람가,"멜로/로맨스,코미디,드라마",김현석,"김윤석,정우,한효주,김희애,진구,장현성,강하늘,조복래,김인권,장미진,강명찬,정수교,조성관,천준호,최남주,최성택,최성택,최충열,송민석,박소담,오하늬,윤준호,이미소,김승찬,이병훈,이상희,이승현,안재홍,이대연,이동훈,권해효,최유화,권유준"
5751,언노운 콜,2017-05-04,"3,000",59,3,3,미국,15세이상관람가,"범죄,스릴러,액션",아마리아 올슨,데이빗 치섬
5751,오직 사랑뿐,2018-02-08,"30,000","14,343",1,1,영국,12세이상관람가,"드라마,멜로/로맨스",엠마 아산테,"로자먼드 파이크,데이빗 오예로워,잭 데이븐포트"
5751,요요현상,2021-01-14,"9,000","1,062",1,1,한국,전체관람가,다큐멘터리,고두현,"곽동건,문현웅,윤종기,이대열,이동훈"
5751,우리는 매일매일,2021-06-30,"21,000","3,233",1,2,한국,12세이상관람가,다큐멘터리,강유가람,"허은주,김이승현,유여원,김혜정,강정임,최은희,김용현,김건우"
5751,이타미 준의 바다,2019-08-15,"15,000","23,579",1,1,한국,전체관람가,다큐멘터리,정다운,"쿠마 켄고,반 시게루,유이화,양방언,유지태,김석윤,고토 사라,조순란,최윤호,유홍재,정다영,김홍주,김두율,김용관,정지우,조문현,우경국,유순자,정영선,최문규,박제봉,전봉희,손영도,신탁근,손경호,박길룡,이성주"
